"location","city","country","address","latitude","longitude","co2_kg","distance_km","plane trips_amount","train trips_amount"
"Valletta,  Malta","Valletta"," Malta","Valletta, South Eastern Region, Malta","35.8989818","14.5136759","0.0","0.0","0","67"
"Tripoli,  Libya","Tripoli"," Libya","Tripoli, سوق الجمعة, Tripoli, Libya","32.896672","13.1777923","1424.824","47652.99","0","67"
"Tunisia, Tunisia","Tunisia","Tunisia","Tunisia","33.8439408","9.400138","17471.361","69594.295","67","0"
"Rome,  Italy","Rome"," Italy","Rome, Roma Capitale, Lazio, Italy","41.8933203","12.4829321","21819.52","92360.726","67","0"
"Tirana,  Albania","Tirana"," Albania","Tirana, Tirana Municipally, Tirana County, Central Albania, 1001-1028, Albania","41.3279485","19.8185512","23608.768","101729.013","67","0"
"Podgorica,  Montenegro","Podgorica"," Montenegro","Podgorica, Podgorica Capital City, Montenegro","42.4415238","19.2621081","25534.23","111810.504","67","0"
"Athens,  Greece","Athens"," Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 10667, Greece","37.9839412","23.7283052","25950.914","113992.207","67","0"
"Skopje,  North Macedonia","Skopje"," North Macedonia","Skopje, Municipality of Centar, City of Skopje, Skopje Region, North Macedonia","41.9960924","21.4316495","27303.502","121074.195","67","0"
"City of Sarajevo,  Bosnia and Herzegovina","City of Sarajevo"," Bosnia and Herzegovina","City of Sarajevo, Sarajevo Canton, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina","43.8519774","18.3866868","28333.373","126466.478","67","0"
"Sofia,  Bulgaria","Sofia"," Bulgaria","Sofia, Sofia City, Sofia-City, Bulgaria","42.6978634","23.3221789","30378.963","143296.327","67","0"
"Belgrade,  Serbia","Belgrade"," Serbia","Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","44.8178131","20.4568974","31036.009","148939.118","67","0"
"Ljubljana,  Slovenia","Ljubljana"," Slovenia","Ljubljana, Upravna Enota Ljubljana, 1000, Slovenia","46.0499803","14.5068602","31305.243","151251.33","67","0"
"Budapest,  Hungary","Budapest"," Hungary","Budapest, V. kerület, Central Hungary, Hungary","47.4983815","19.0404707","34651.518","179937.459","67","0"
"Bucharest,  Romania","Bucharest"," Romania","Bucharest, Romania","44.4361414","26.1027202","35029.911","182939.939","67","0"
"Zurich,  Switzerland","Zurich"," Switzerland","Zurich, District Zurich, Zurich, Switzerland","47.3744489","8.5410422","35078.491","183325.413","67","0"
"Vienna,  Austria","Vienna"," Austria","Vienna, Austria","48.2083537","16.3725042","35232.253","184545.488","67","0"
"Istanbul,  Turkey","Istanbul"," Turkey","Istanbul, Fatih, Istanbul, Marmara Region, 34126, Turkey","41.0096334","28.9651646","35253.799","184716.453","67","0"
"Bratislava,  Slovakia","Bratislava"," Slovakia","Bratislava, Region of Bratislava, Slovakia","48.1516988","17.1093063","35262.367","184784.437","67","0"
"Prague,  Czechia","Prague"," Czechia","Prague, Czechia","50.0874654","14.4212535","39611.461","211412.764","67","0"
"Pafos,  Cyprus","Pafos"," Cyprus","Pafos, Paphos Municipality, Paphos District, South Cyprus, 8047, Cyprus","34.7743988","32.4231586","40774.011","218028.434","67","0"
"Madrid,  Spain","Madrid"," Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Community of Madrid, 28001, Spain","40.4167047","-3.7035825","41703.831","223319.718","67","0"
"Cairo,  Egypt","Cairo"," Egypt","Cairo, Cairo Governorate, Egypt","30.0443879","31.2357257","42193.976","226108.966","67","0"
"Luxembourg, Luxembourg","Luxembourg","Luxembourg","Luxembourg","49.8158683","6.1296751","42234.784","226341.192","67","0"
"Larnaca Municipality,  Cyprus","Larnaca Municipality"," Cyprus","Larnaca Municipality, Larnaca District, South Cyprus, Cyprus","34.9236095","33.6236184","43255.944","232152.26","67","0"
"Paris,  France","Paris"," France","Paris, Ile-de-France, Metropolitan France, France","48.8566969","2.3514616","43634.322","234305.476","67","0"
"Brussels,  Belgium","Brussels"," Belgium","Brussels, City of Brussels, Brussels-Capital, Belgium","50.8465573","4.351697","46021.64","247890.88","67","0"
"Berlin,  Germany","Berlin"," Germany","Berlin, 10117, Germany","52.5170365","13.3888599","46022.32","247894.753","67","0"
"Warsaw,  Poland","Warsaw"," Poland","Warsaw, Masovian Voivodeship, Poland","52.2319581","21.0067249","46892.237","252845.147","67","0"
"Tel Aviv-Yafo,  Israel","Tel Aviv-Yafo"," Israel","Tel Aviv-Yafo, Tel Aviv Subdistrict, Tel Aviv District, Israel","32.0852997","34.7818064","47490.513","256249.73","67","0"
